warehouse_id,product_id,reorder_point,reorder_quantity,lead_time_days,safety_stock,is_active
WH_02,962a6951154f98f2c8e9a5b8b2bcf4a9,4,5,14,2,True
WH_04,04c4a4b9c924494fcf82e0fba966f955,4,5,14,2,True
WH_05,95c40b993a22463c83beb5c51a03d46c,2,5,7,2,True
WH_01,0bb7cb61f1957f79dac582ab66ccdc1f,3,5,3,2,True
WH_05,d2f5484cbffe4ca766301b21ab9246dd,5,10,10,2,True
WH_02,2029248294c186017ecfc48cecd47bbd,2,5,10,2,True
WH_03,54e5939fcd9ae70ad0f59f612d6d29bd,7,11,14,2,True
WH_03,5b3b5f9ae84ca9ead3138b199420cc94,2,5,3,2,False
WH_01,fcaab5d7f656094e49fbe4ee3a506658,5,5,7,2,True
WH_04,fbc1488c1a1e72ba175f53ab29a248e8,3,5,10,2,True
WH_05,7612afaa8218e79b3011243ed9edea9c,5,6,7,2,True
WH_01,466d263ce8b7bd275003ee2104428127,2,5,3,2,True
WH_02,f2399cabe080029634d12cec4f60dbf0,2,5,3,2,False
WH_05,6eb70dfb283dc3f645ed7b03c990dc72,2,5,3,2,True
WH_03,921d31a1daa51460b7a95ea5f3ab64d5,10,15,7,3,True
WH_05,5a419dbf24a8c9718fe522b81c69f61a,3,5,10,2,True
WH_01,657247f6f60543b93e3cc708a8e6329c,4,5,10,2,True
WH_02,fa126ff62aae83e37857ad495641c878,4,6,5,2,True
WH_04,ba80c9f47a84d1e08465f72e22930c83,4,6,7,2,True
WH_03,1a428b685ede76217c9efb550c4aaa59,6,7,14,2,False
WH_01,588531f8ec37e7d5ff5b7b22ea0488f8,3,5,7,2,True
WH_01,c0704b7b41d23540e8576c5e84484dcb,5,6,10,2,True
WH_01,68bf2e76db1d8e846042e54da87399ca,2,5,3,2,True
WH_04,994ab76f0da3349fffcfe5d598e9babb,3,5,5,2,False
WH_01,49eeae59754cbcf1abeeffb8f51184ee,3,5,10,2,True
WH_05,5d6bea33648f018dbb563f3a2fab09f3,8,9,14,2,True
WH_03,dc404a1496a08f9f5540c8b5d4b92925,2,5,7,2,True
WH_02,4fce0eab61e01d521044c8b071cdfead,5,8,14,2,True
WH_03,a12c9204f6f9e90ad1d8ba5571fbfed2,6,7,14,2,True
WH_01,7340a3839a1de1e99d149b8cf052a2ec,5,7,14,2,True
WH_04,1d3ecbda18167c766a3381fd16108e4a,3,5,3,2,True
WH_02,30ccf4724f5227265f837e9ba0246278,2,5,5,2,True
WH_02,fbd4031ddbc3d02b95834b62769d3ad0,4,5,5,2,True
WH_05,e15cee02291017f6f12b4115ffb417e6,4,5,10,2,True
WH_01,11250b0d4b709fee92441c5f34122aed,3,5,3,2,True
WH_01,cebff45f1d1558430be0e07ac0df6a68,6,13,14,2,True
WH_05,6c712952b8ef62f8d06a0314917400c8,2,5,14,2,True
WH_03,f7e5d0186f539b61586d7ddd247d2996,5,8,10,2,True
WH_03,7b35ccd93a2184646c03b70326626923,3,5,3,2,True
WH_03,3cebb9158a3aa0b3f78ee0f934c9f032,2,5,10,2,True
WH_05,e5eadf9be70a4a9fa514019542fc330a,5,5,7,2,True
WH_02,22594ba8fd9a72ad95d352929c821560,3,5,14,2,True
WH_02,c9dbe2eec19a8093cb5ac57486531c18,2,5,14,2,True
WH_04,dd61e943598eec72351633dd6a72d5dc,6,12,14,2,True
WH_02,a2da86fa759178e9e58e54aa1a144e59,2,5,3,2,True
WH_05,0a5a41c678bcf81e041826bb24eb0b01,3,5,7,2,True
WH_02,31c79131e883e5fd8c4c85fe9f7d2bb2,2,5,5,2,True
WH_04,5c2bb11cf2149bd4d9fffcc1246458c3,4,6,7,2,True
WH_01,6bd248f93425ceeb625a8a97e2404112,2,5,3,2,True
WH_01,a5bbc554f75cf4afa2cd56791015ec27,3,5,10,2,True
WH_03,64d0feb1bcf9c7fe7b5dad3271c10910,4,5,10,2,True
WH_03,3fbc0ef745950c7932d5f2a446189725,2,5,5,2,True
WH_04,18b0e642cbae7251e60a64aa07dd9eb9,3,5,7,2,True
WH_02,e7cc48a9daff5436f63d3aad9426f28b,3,5,5,2,True
WH_04,7686fe49c98ae1c537b5cc51992f5d20,2,5,3,2,True
WH_03,e57eb018e37376580079825eb29a3419,6,10,14,2,True
WH_02,4cd6ba4ea3112de8fc238307c4dc6307,2,5,3,2,True
WH_04,7ce94ab189134e2d3c05f496d635419c,2,5,3,2,True
WH_03,be5353e2c543ba4f67831f95d3775420,8,18,14,2,True
WH_04,130482add9fd75ccb6c57ba007694a2d,4,5,10,2,True
WH_04,d04bbac48960ecb7ea311b00ca6e1cb7,2,5,3,2,True
WH_04,9453bde60c4ee52155c963641736cfc5,5,7,7,2,True
WH_01,036734b5a58d5d4f46b0616ddc047ced,8,15,14,2,True
WH_03,fb7a100ec8c7b34f60cec22b1a9a10e0,2,5,14,2,False
WH_02,a237de12bdf0bfe4fe220bae65a89731,2,5,7,2,True
WH_01,10070e29929f7c7d609ee3201f236b8e,6,6,10,2,True
WH_01,8aa6223e400af9c97b07c75993142721,3,5,5,2,True
WH_01,e0cf79767c5b016251fe139915c59a26,4,5,5,2,True
WH_03,fca62108387e25005784da2f551466a1,6,11,14,2,True
WH_02,71540d636652fc682032d3b3c0a180c1,2,5,3,2,True
WH_02,aef8207c2e91f4fcdbc0824737abf358,3,5,3,2,True
WH_05,9fc0c73ce4d0eaaead44e81eeefebeb0,3,5,5,2,True
WH_02,4fa33915031a8cde03dd0d3e8fb27f01,2,5,5,2,True
WH_05,2ff995aead9c63a1f37a07b3664ead37,4,6,10,2,True
WH_04,59fc88d07b8100b80600e42f3e5ac79d,5,9,14,2,True
WH_01,7ac0d3f8ac5b60c13d74b02b8cbb4623,5,5,7,2,True
WH_03,3516632e8f52b679ff83d1665ecc990e,2,5,14,2,True
WH_02,418d480693f2f01e9cf4568db0346d28,4,8,10,2,True
WH_04,52c80cedd4e90108bf4fa6a206ef6b03,3,5,7,2,True
WH_03,e251ebd2858be1aa7d9b2087a6992580,5,7,7,2,True
WH_02,04c4a4b9c924494fcf82e0fba966f955,4,5,14,2,True
WH_03,672e757f331900b9deea127a2a7b79fd,2,5,14,2,True
WH_04,ee5329ffbe604bebcf84b2fd7792024e,3,5,5,2,True
WH_04,f4d705aa95ccca448e5b0deb6e5290ba,2,5,3,2,True
WH_01,6a1a04054158fe995e1688d8f79605b2,2,5,3,2,True
WH_02,fbc1488c1a1e72ba175f53ab29a248e8,2,5,7,2,True
WH_05,44e086c4a977f37a888627b43880586c,2,5,3,2,True
WH_03,30ac6df06dc59ad72cf2f158fc2d904c,5,9,10,2,True
WH_01,060f0122cdc8f25db4a0d7359fdae7b0,3,5,10,2,True
WH_02,ba80c9f47a84d1e08465f72e22930c83,2,5,14,2,True
WH_02,10adb53d8faa890ca7c2f0cbcb68d777,2,5,7,2,False
WH_01,f7a17d2c51d9df89a4f1711c4ac17f33,3,5,3,2,True
WH_01,9565229244e9341fb8c8069879cf73cd,6,13,10,2,True
WH_01,2fea0f2cec6b6324a277d4a61c2ed2c6,4,5,10,2,True
WH_04,fa381a4a9af65ea5fc8f3829214045f9,2,5,3,2,True
WH_01,5fc3e6a4b52b0c414458104ed4037f1c,4,5,5,2,True
WH_05,7c2d0df8e5fbfa71d54a400b33a8502e,5,8,10,2,True
WH_05,3fc18e3aefe7b9346bd15de863fa0365,5,10,14,2,True
WH_03,9fe172fa8e662ca8572cf12abf8bce23,4,5,10,2,True
WH_01,0aabfb375647d9738ad0f7b4ea3653b1,2,5,7,2,True
WH_03,dc52f0f5d3ec37a93eaf956cde4e5d2c,2,5,7,2,True
WH_03,703d742887bb9267f89b675608ba7aa0,3,5,5,2,True
WH_02,1d3ecbda18167c766a3381fd16108e4a,2,5,14,2,True
WH_01,94475071013412139f862c0bd7e3bb37,4,5,5,2,True
WH_01,ee406bf28024d97771c4b1e8b7e8e219,2,5,5,2,True
WH_03,b4b817e5f2c4efc8253b4b679c653847,2,5,3,2,True
WH_03,4ac50dbde931c0a5ed8c33d3dc047351,4,7,14,2,True
WH_04,83b00325c13c44245b2c3a2befa62a0e,3,5,7,2,True
WH_05,4fe644d766c7566dbc46fb851363cb3b,4,5,7,2,True
WH_03,d189fbf8b5d79a670cebcaaad68d77b2,4,5,14,2,True
WH_01,803f77475e1b51b47f1bfec4f2ec353f,8,17,14,2,True
WH_03,ead3077a141a9c800d6a4bb9d0d415b6,4,5,7,2,True
WH_04,7868a64aa111bbb4f41f8e1146c0becb,6,11,14,2,True
WH_02,5c2bb11cf2149bd4d9fffcc1246458c3,2,5,5,2,True
WH_05,0a4f9f421af66d2ea061fbb8883419f7,4,5,7,2,True
WH_04,31a89a7044c5b133cf646404a4e86022,2,5,3,2,True
WH_03,6a23ae3187f1dac41b7210a8c7739d6b,8,14,14,2,True
WH_03,c45f017c36f9112a8bb4f170edfb1870,7,11,14,2,True
WH_02,18b0e642cbae7251e60a64aa07dd9eb9,5,9,10,2,True
WH_05,f7bb503725fb4d7bb55301d5bceba728,2,5,10,2,True
WH_05,0cf41187284d7f099adc8415a743ebbd,8,14,14,2,True
WH_04,fecf6223a3494f35362f670e571d2a04,3,5,7,2,True
WH_05,65650c84064ff1a79e4a05988f4c3e9f,3,5,14,2,True
WH_02,7ce94ab189134e2d3c05f496d635419c,2,5,5,2,True
WH_03,03e931f387c2dd5b006aecdb12515b2e,8,15,14,2,True
WH_05,0a4093a4af429dc0a9334300e5c13ae5,2,5,3,2,True
WH_02,130482add9fd75ccb6c57ba007694a2d,4,5,7,2,True
WH_02,d04bbac48960ecb7ea311b00ca6e1cb7,2,5,3,2,True
WH_05,8c591ab0ca519558779df02023177f44,2,5,3,2,True
WH_05,8562e2c780a345b609e1b802d7e3e4ae,4,5,7,2,False
WH_04,6adab229374835b551f6402e0dc53267,3,5,10,2,True
WH_02,9453bde60c4ee52155c963641736cfc5,2,5,7,2,True
WH_04,33fac76e7f17367dedaef7954bbb33b4,5,9,7,2,True
WH_03,71a5f1c2a5fd9889ef26b5ac22aec9c6,4,6,5,2,True
WH_05,6a0713a63e990052795623e76cc2995e,4,5,7,2,True
WH_05,ba74c6b75d2ad7503175809688d5a03c,6,12,10,2,True
WH_01,ca38c039b717207dec906f4fa9a21db7,2,5,3,2,True
WH_03,2bd9b51a9ab079e095aca987845d3266,5,5,14,2,True
WH_05,e2e426d1332240070b0a836a854d057b,2,5,5,2,True
WH_01,fcf28afb1353f2f12ea041dd74954226,5,7,7,2,True
WH_01,08c816d9a716567bf436173ef6f5f12e,3,5,5,2,True
WH_05,145978af3e89b318be0b717a0953649a,3,5,5,2,True
WH_04,d5991653e037ccb7af6ed7d94246b249,5,7,10,2,True
WH_02,59fc88d07b8100b80600e42f3e5ac79d,2,5,5,2,True
WH_03,ab1f9387c0627dd24000bfbc54fdeee0,4,8,7,2,True
WH_05,c19d5ba108c34b8255cf9a524da92bc4,5,6,10,2,True
WH_03,008cff0e5792219fae03e570f980b330,2,5,10,2,True
WH_04,6dde44b4172999f35f08654d06bad633,3,5,5,2,True
WH_03,3a806ac1ab98107febb4ffcf38bc1fac,2,5,10,2,True
WH_05,2eb9b2ef7c1da3c7b99702452ea4729f,3,5,7,2,True
WH_04,31a2f42a87890f87d77daebdfabc182e,3,5,14,2,True
WH_02,ee5329ffbe604bebcf84b2fd7792024e,4,5,10,2,True
WH_03,b623b7cb05ee3248fbe4a6ecbeed79a4,4,5,7,2,True
WH_03,288dbc06591742c5d7fe90fbfb08943e,2,5,10,2,False
WH_05,bc4cd4da98dd128c39bf0b8c2674032f,3,5,10,2,True
WH_05,62d41a80c366aa2d8644e3270adf8440,2,5,3,2,True
WH_02,f4d705aa95ccca448e5b0deb6e5290ba,2,5,7,2,True
WH_03,6d7a4492be45dfb8e38e762efe6614a4,4,5,7,2,True
WH_01,583f158587cdecda3e8bdea694021e39,3,5,3,2,True
WH_03,349ce46a0e2e20054aa9d80c48af8816,3,5,5,2,True
WH_04,24c66f106f642621e524291a895c9032,4,5,5,2,True
WH_01,78119fbfa709d07b86f5ccf15043c6d6,8,16,14,2,True
WH_03,50e1b118f266b655f613f753914c42db,2,5,5,2,True
WH_04,158102fe543dbaeb84d87811bfe06d0d,2,5,5,2,True
WH_03,96d80c8b6c6545a30eb5bdc4961455f3,2,5,3,2,True
WH_05,281bbfe70848e0b304bef88fc2caf2c3,4,7,10,2,True
WH_01,7c55ea4aea1acf1ce11440010f5aa298,5,8,14,2,True
WH_05,e44f675b60b3a3a2453ec36421e06f0f,8,17,14,2,True
WH_01,7f4e034245e45549110139d1de248f83,2,5,3,2,True
WH_01,af2d506fb01b724e03591349ad36b67e,5,8,14,2,True
WH_04,9da950e8c8c482441f1b93955b21c827,2,5,3,2,True
WH_03,fed5c40c27e1c88560a9e92d82ee0825,2,5,5,2,True
WH_04,e24f73b7631ee3fbb2ab700a9acaa258,3,5,7,2,True
WH_02,fa381a4a9af65ea5fc8f3829214045f9,2,5,10,2,True
WH_01,e6fd80a00ebb1a3e0d58a38555fbbf2c,4,7,7,2,True
WH_05,dbb4ce89c8ed5fb6fd901e2e51093179,5,6,10,2,True
WH_04,00ba6d766f0b1d7b78a5ce3e1e033263,5,8,10,2,True
WH_05,e7db7c40ea6647c808d48581f1308d88,4,5,7,2,True
WH_01,25f86162fee18735fffdb762dcb10d7c,4,5,14,2,True
WH_02,3ba2b0de14984ce8f072c58be8d701dd,3,5,3,2,True
WH_03,c9c6fde711572c1ad99ca12728c6af00,4,6,14,2,False
WH_01,eba7488e1c67729f045ab43fac426f2e,6,7,14,2,True
WH_03,89e4362d74afa10ac57f8d67210132a6,18,25,14,4,True
WH_01,e61c78a7343d82c0539d27df0f7dfc31,4,5,5,2,True
WH_01,eecc2c78b528d8073b4f1c4bddf92aae,4,5,7,2,True
WH_02,83b00325c13c44245b2c3a2befa62a0e,2,5,10,2,True
WH_05,82e4ad16521ca131d95e198d507db370,3,5,3,2,False
WH_03,29427de7f8a9ee983d9dbc51cec569b4,8,18,14,2,True
WH_01,6a2909ac21d16b721e4795e7e8ff3e68,3,5,7,2,True
WH_02,e6b314a2236c162ede1a879f1075430f,16,20,5,8,True
WH_01,a8075470f960215ffb67624782f80fec,3,5,5,2,True
WH_03,2b0ee2d07306f7c9ac55a43166e9bb4b,4,5,5,2,True
WH_03,77cc62dc80ebe12a0452d1ce0565acdc,6,7,14,2,True
WH_01,655110abedc57d73d3b2150d8ba2092a,4,5,7,2,True
WH_01,de480e3ae31eea2d2d97d694c43172fc,2,5,5,2,True
WH_04,7814c273ab16783d73a9863ebfa8b141,6,7,14,2,True
WH_04,59391e840980a4bb6df5f44d3d734df7,3,5,3,2,True
WH_02,7868a64aa111bbb4f41f8e1146c0becb,2,5,7,2,True
WH_05,5a848e4ab52fd5445cdc07aab1c40e48,3,5,7,2,True
WH_05,027cdd14a677a5834bc67a9789db5021,2,5,7,2,True
WH_04,c10a7001e8b49dfc03817444b5f2ed81,6,13,10,2,True
WH_04,cd48f265a63e13b762601f5f794c5fca,2,5,3,2,False
WH_05,cd46a885543f0e169a49f1eb25c04e43,5,5,14,2,True
WH_02,1a300f482e35d7eac74b229be067aefd,2,5,3,2,True
WH_05,629e019a6f298a83aeecc7877964f935,5,9,10,2,True
WH_05,f3ce47ccf98da2906f6b8b1387618e07,6,10,14,2,False
WH_03,a291cc846d74d97f01611894f983073b,3,5,10,2,True
WH_05,a6ad77b15e566298a4e8ee2011ab1255,4,5,10,2,True
WH_02,31a89a7044c5b133cf646404a4e86022,5,6,5,2,True
WH_02,fecf6223a3494f35362f670e571d2a04,3,5,10,2,True
WH_01,fa4e8255202fd921350a6fc716710dae,3,5,5,2,True
WH_04,952670bc019a73f0933157ec82ff6e4f,3,5,10,2,True
WH_04,c43ab4269cbf91b373263db4c2973cad,4,5,5,2,True
WH_03,15859e3a8aaa3c192c10a91d8722abd5,3,5,10,2,True
WH_03,3225c54bb2785c33f49f50398fcdb88c,3,5,5,2,True
WH_01,4a300735bc293723103db0d0c1bc1585,5,8,10,2,True
WH_01,19421075ae0b585f2dc13ff149e2119d,3,5,14,2,True
WH_05,98e91d0f32954dcd8505875bb2b42cdb,7,9,14,2,True
WH_02,6adab229374835b551f6402e0dc53267,3,5,14,2,True
WH_05,11bbef4e2a44601d9dd471aa1fb433e6,4,8,10,2,True
WH_05,7b5d8be0e04080e4c8ee6a7ec2f1f597,2,5,3,2,True
WH_01,574597aaf385996112490308e37399ce,3,5,5,2,True
WH_05,76d1a1a9d21ab677a61c3ae34b1b352f,8,18,14,2,True
WH_03,11875b30b49585209e608f40e8082e65,3,5,10,2,True
WH_04,89b190a046022486c635022524a974a8,4,6,7,2,True
WH_03,bdc3291ab242ec1effc8eb0987850268,9,11,5,4,True
WH_05,23365beed316535b4105bd800c46670e,3,5,10,2,True
WH_04,e9a69340883a438c3f91739d14d3a56d,2,5,3,2,True
WH_05,500870614ddcf5bd84f7d26861026c8a,4,5,5,2,True
WH_03,4f0abfbee7569e43b80f9aaa256a9bf8,4,6,7,2,True
WH_05,3b60d513e90300a4e9833e5cda1f1d61,4,7,14,2,False
WH_03,c5b72065154ec27c2d1ed8a654c3348f,2,5,3,2,True
WH_03,616042729c11849827291496b18e9ec5,2,5,3,2,False
WH_03,2423252b2432f1803e4f29e0974c6cf7,3,5,3,2,True
WH_05,44a5d24dd383324a421569ca697b13c2,7,11,14,2,True
WH_04,d48bacc1dcd9c86bf1ed4ed2a303336c,3,5,3,2,True
WH_05,cc971e0365873137b8bef2ebad633e6f,3,5,7,2,True
WH_03,016711f78a6a87696645db0a6a834826,2,5,10,2,True
WH_03,2a2d22ae30e026f1893083c8405ca522,2,5,10,2,True
WH_04,6109d0cae3bcb57d579bc0fab6e61814,7,9,14,2,True
WH_02,d5991653e037ccb7af6ed7d94246b249,18,27,14,4,True
WH_05,461f43be3bdf8844e65b62d9ac2c7a5a,8,15,14,2,True
WH_03,0bc5e6c957486577f11519bf36577b38,7,13,14,2,True
WH_05,1a0971a6f39f04118207a7308d451e9d,4,5,5,2,True
WH_05,5d7c23067ed3fc8c6e699b9373d5890b,4,6,7,2,True
WH_05,f71f42e2381752836563b70beb542f80,2,5,14,2,True
WH_02,6dde44b4172999f35f08654d06bad633,3,5,14,2,True
WH_04,b1acb7e8152c90c9619897753a75c973,4,6,5,2,True
WH_01,ecf9484703bdfb9cfcc1ac9c2084b567,7,11,14,2,True
WH_03,f177b434709ecb652dbee4f4b19aef2f,2,5,7,2,True
WH_04,9bb8ca338e5588c361e34eae02e8fad6,5,6,10,2,True
WH_02,e0f33a3329af6716a0bb47fd7a664439,4,7,10,2,True
WH_04,52e9413ed0d3e64b796aac2bc2291d50,3,5,3,2,False
WH_04,ef66e63137bdd1b2e44aa968646fc1e3,7,14,14,2,True
WH_04,08574b074924071f4e201e151b152b4e,3,5,5,2,True
WH_01,af0a99476d96dcc1a1baa7c0d9ff6b9d,3,5,5,2,True
WH_05,aede48631330269f65a8d680de491657,2,5,3,2,True
WH_03,341d85d688ecc3353cf2a968e7ad0dbf,5,5,7,2,True
WH_04,2a5806f10d0f00e5ad032dd2e3c8806e,2,5,3,2,True
WH_02,24c66f106f642621e524291a895c9032,2,5,5,2,True
WH_02,158102fe543dbaeb84d87811bfe06d0d,2,5,14,2,True
WH_01,f361fccba568fabe00db466f80626d1e,4,6,5,2,True
WH_05,b92a7304ebad1ca5b393b53b2de5c70a,4,6,7,2,True
WH_05,913580fde3e72c3b3e4ce0b79963bee6,3,5,5,2,True
WH_01,4ebab6a2135a2477b657bda38646b64b,3,5,3,2,True
WH_05,b0961721fd839e9982420e807758a2a6,8,9,14,2,True
WH_03,c708ba7c6269161f89ce0683cdd7c432,3,5,3,2,True
WH_05,fe077ec80df6b4ee60bb4498d5ab1962,2,5,3,2,True
WH_05,c63ea4621680c1b0fca8864c0564bd78,5,7,14,2,True
WH_03,9d0bb30eed80184666c8acad23921283,2,5,3,2,True
WH_03,014a8a503291921f7b004a5215bb3c36,4,5,7,2,True
WH_03,8b5227e28272123eefd613a10ffd7704,2,5,3,2,True
WH_05,d99526b1e4fa5f57b8bde34a7337b5ee,3,5,10,2,False
WH_02,e24f73b7631ee3fbb2ab700a9acaa258,3,5,5,2,True
WH_03,14555ba663de8689feacf1d0819cc3b3,3,5,5,2,True
WH_03,dd6a505f83dd3c6326aa9856519e0978,2,5,3,2,True
WH_04,a3daee3915d4fb98376e039ede6bdea6,4,5,10,2,True
WH_02,00ba6d766f0b1d7b78a5ce3e1e033263,2,5,14,2,True
WH_03,437c05a395e9e47f9762e677a7068ce7,3,5,14,2,True
WH_03,5c692818d313aa12864b48ac0c2472c2,2,5,5,2,True
WH_01,20f160a9cf2e856ee5eba259e9ae33f9,3,5,3,2,True
WH_05,64d33e6bd1b905a31c2f96f584e6a0c8,2,5,3,2,True
WH_01,d1c427060a0f73f6b889a5c7c61f2ac4,4,5,7,2,True
WH_01,19c91ef95d509ea33eda93495c4d3481,3,5,7,2,True
WH_05,186fe07c8b8005ec6a498587ffbc1352,2,5,5,2,True
WH_04,f62cbf4416c9ef8e1b4e8d5279891f24,3,5,7,2,True
WH_04,dab2413ead0edda9967edbc9bda2a64e,2,5,3,2,True
WH_04,aba86c093ccdbac75b09111d57e50004,3,5,7,2,True
WH_01,f646af315b0f3a597f69213537ca2199,5,5,7,2,True
WH_05,283dc451ad3918badb976d56ff887289,3,5,3,2,True
WH_05,d34c07a2d817ac73f4caf8c574215fed,3,5,7,2,True
WH_03,bc055ae94989497c0d66bfa4263ccf61,2,5,10,2,True
WH_04,c4baedd846ed09b85f78a781b522f126,2,5,3,2,True
WH_05,be837f2e0152a208d4386f4126d5bd7c,8,11,14,2,True
WH_04,880be32f4db1d9f6e2bec38fb6ac23ab,4,7,7,2,True
WH_02,7814c273ab16783d73a9863ebfa8b141,2,5,5,2,True
WH_03,060c17562f97e5bb60bc0dfa4dd5b3f2,2,5,3,2,True
WH_03,261244fc4d0197d8772346872f5b0f5e,3,5,7,2,True
WH_03,9d32095f76b97762307e86cfc18dd7a0,4,5,5,2,False
WH_05,0152f69b6cf919bcdaf117aa8c43e5a2,6,8,14,2,True
WH_01,54d9ac713e253fa1fae9c8003b011c2a,5,6,7,2,True
WH_02,c10a7001e8b49dfc03817444b5f2ed81,3,5,3,2,True
WH_03,380b4664ba5bb18cc9db78ee6bac3558,2,5,3,2,True
WH_02,cd48f265a63e13b762601f5f794c5fca,2,5,5,2,True
WH_04,17ad136b7421ea8690fded631b651158,5,8,10,2,True
WH_05,f699b297070aa38aaf3de9639302506a,6,11,10,2,True
WH_05,0da9ffd92214425d880de3f94e74ce39,2,5,14,2,True
WH_03,3ae28b124972bb81eddcb644cd284be9,4,5,14,2,True
WH_04,0a57f7d2c983bcf8188589a5fea4a8da,6,8,10,2,True
WH_01,58efb9b638561ce132216a9a612513e2,6,8,14,2,True
WH_02,952670bc019a73f0933157ec82ff6e4f,3,5,10,2,True
WH_03,cf857bce01d442bb8631a548a4432def,4,5,10,2,True
WH_02,c43ab4269cbf91b373263db4c2973cad,3,5,5,2,True
WH_03,6002665d65ee348dcd357c7bb2f080bd,3,5,5,2,True
WH_05,d3e1006ba3735c0d44160026b6e0ced3,3,5,7,2,True
WH_04,2b7aa376a6e728560bddb5558cc48e89,3,5,5,2,True
WH_03,07f381c65e8e66460c07781b9b1b8834,4,7,7,2,True
WH_02,89b190a046022486c635022524a974a8,3,5,3,2,True
WH_01,5526b1ae9ab2688cf600783cece249df,6,9,10,2,True
WH_02,e9a69340883a438c3f91739d14d3a56d,4,5,14,2,True
WH_03,c6e513054b982283c1cbbb2a45d02d83,2,5,3,2,True
WH_05,51d646c5c93e0f1de543528d0e24eadc,2,5,14,2,True
WH_01,dfb97c88e066dc22165f31648efe1312,5,6,10,2,True
WH_04,a0d20b18f2a06b34206ba5933b4ec05b,2,5,5,2,True
WH_03,1a405418406359cc2b8815f93bf359c2,4,5,14,2,True
WH_02,d48bacc1dcd9c86bf1ed4ed2a303336c,2,5,7,2,True
WH_03,d692d19cee022f7acab76373f297ad6a,5,7,10,2,True
WH_01,8c292ca193d326152e335d77176746f0,4,5,7,2,True
WH_01,31639956e7fac87ecfd9d608040638bd,3,5,5,2,True
WH_05,3cb39171fd36c50097f2dedbbe0dfe6e,3,5,3,2,True
WH_03,f422d0d9f8b5f7c27289382b14b61248,4,5,14,2,True
WH_03,ce6f74096c84567f22728c84f3d6e7fc,4,5,14,2,True
WH_02,6109d0cae3bcb57d579bc0fab6e61814,2,5,14,2,True
WH_03,e03102efbc2229024c89be731f0aedcb,7,9,14,2,True
WH_04,cad2db5e318d7283a234c517b2f28a42,6,10,14,2,True
WH_01,cfb79bfbdaf59cfe2e9ae0a071451f32,3,5,10,2,True
WH_03,e7d26dd6742baca292020c158e6720c3,3,5,10,2,True
WH_01,63de2743d05ab59d85caa49e49459ac1,5,6,10,2,True
WH_03,6413f7a28e149a324c4a914000399fb2,4,5,10,2,True
WH_03,5c3aca5c078a343b3b873362e7ac2fcc,2,5,3,2,True
WH_02,b1acb7e8152c90c9619897753a75c973,2,5,5,2,True
WH_03,14dffa241a078aeaebaef48a49e807ca,7,12,14,2,False
WH_02,52e9413ed0d3e64b796aac2bc2291d50,2,5,14,2,True
WH_05,6ac3978babf6ca76087369391bb6ce5a,2,5,3,2,True
WH_02,ef66e63137bdd1b2e44aa968646fc1e3,2,5,14,2,True
WH_02,08574b074924071f4e201e151b152b4e,5,6,10,2,True
WH_01,990d135e28e075648cb7d83198fdccf4,6,11,14,2,True
WH_01,11fd9d7ba552e1d28872e008acf1e050,2,5,3,2,True
WH_03,e06f99e79036d681effa3de75989bf22,4,6,14,2,True
WH_02,2a5806f10d0f00e5ad032dd2e3c8806e,2,5,14,2,True
WH_01,8d1cfc0463b545928bfb4e589e017bd4,4,5,7,2,True
WH_01,c7fd13b5e515bffdab855d0812842edb,3,5,5,2,True
WH_04,05a9dadb8402b6b7ae3dd28f7da187b5,5,5,7,2,True
WH_05,87cb507e0daa37bbf34956fd59eba832,2,5,3,2,True
WH_03,c9c455f9fd8ca66d3ff7f90a249753b4,4,5,7,2,True
WH_01,f40876e0ef3cd5f9132b1f16b04b1346,2,5,3,2,True
WH_03,173e9fe34bfe97f3a5e6dc57fe897b74,6,11,14,2,True
WH_03,738da8ddda2e593acfdc53c2d1520dfa,3,5,7,2,True
WH_01,b36f3c918c91478c4559160022d3f14e,5,5,10,2,True
WH_01,a35a9f46dcee0a67c8c7ad8493eb4135,5,6,10,2,True
WH_03,d017a2151d543a9885604dc62a3d9dcc,3,5,10,2,True
WH_01,726b4e18f00255e2e63491bcba3f60b8,3,5,7,2,True
WH_05,2b939dc9b176d7fa21594d588815d4a4,4,5,7,2,True
WH_03,44a34214a57dc373dcd80f54c919d006,2,5,5,2,True
WH_02,8d139b1550c8cc91a3babc9cfe9fc147,2,5,5,2,True
WH_05,acde6bd0b5f91190e2a123df389b0b47,5,8,10,2,True
WH_04,3dd2a17168ec895c781a9191c1e95ad7,2,5,7,2,True
WH_03,5403528d987ad26e8d7cb25940411987,7,16,14,2,True
WH_01,47cd48073d67f91f09cb5ef9496c920b,8,13,14,2,True
WH_04,a0eef953cb25bc9ae40457e1c3c82946,4,8,7,2,True
WH_02,a3daee3915d4fb98376e039ede6bdea6,2,5,3,2,True
WH_04,5ccdfc35d9cff8db4fa46b83d5712899,3,5,3,2,True
WH_03,bbaef2eadf31fe3ea6702077398be06c,3,5,7,2,True
WH_05,7fb04722aba7a2b632bac8f9819796f3,3,5,7,2,True
WH_02,f62cbf4416c9ef8e1b4e8d5279891f24,2,5,14,2,True
WH_04,2291d090b69f60fc0ffd95ae394daa77,3,5,5,2,True
WH_03,73bcea88583002fe12b7399af4ae60da,3,5,5,2,True
